X67293	1	178
X67293	2	178
X67293	3	178
X67293	4	179
X67293	5	179
X67293	6	179
X67293	7	187
X67293	8	187
X67293	9	191
X67293	10	191
X67293	11	191
X67293	12	191
X67293	13	192
X67293	14	192
X67293	15	192
X67293	16	193
X67293	17	198
X67293	18	200
X67293	19	200
X67293	20	201
X67293	21	200
X67293	22	200
X67293	23	202
X67293	24	206
X67293	25	205
X67293	26	205
X67293	27	205
X67293	28	209
X67293	29	209
X67293	30	209
X67293	31	212
X67293	32	212
X67293	33	210
X67293	34	210
X67293	35	211
X67293	36	211
X67293	37	211
X67293	38	211
X67293	39	211
X67293	40	210
X67293	41	210
X67293	42	210
X67293	43	210
X67293	44	208
X67293	45	208
X67293	46	208
X67293	47	208
X67293	48	208
X67293	49	210
X67293	50	210
X67293	51	210
X67293	52	210
X67293	53	209
X67293	54	209
X67293	55	209
X67293	56	209
X67293	57	208
X67293	58	210
X67293	59	208
X67293	60	208
X67293	61	208
X67293	62	208
X67293	63	206
X67293	64	206
X67293	65	206
X67293	66	206
X67293	67	204
X67293	68	204
X67293	69	205
X67293	70	205
X67293	71	205
X67293	72	204
X67293	73	204
X67293	74	203
X67293	75	203
X67293	76	203
X67293	77	203
X67293	78	204
X67293	79	204
X67293	80	203
X67293	81	203
X67293	82	203
X67293	83	203
X67293	84	203
X67293	85	203
X67293	86	202
X67293	87	201
X67293	88	201
X67293	89	201
X67293	90	201
X67293	91	197
X67293	92	196
X67293	93	198
X67293	94	196
X67293	95	196
X67293	96	196
X67293	97	196
X67293	98	193
X67293	99	190
X67293	100	190
X67293	101	190
X67293	102	190
X67293	103	190
X67293	104	189
X67293	105	186
X67293	106	187
X67293	107	186
X67293	108	186
X67293	109	186
X67293	110	186
X67293	111	186
X67293	112	183
X67293	113	182
X67293	114	183
X67293	115	184
X67293	116	184
X67293	117	184
X67293	118	184
X67293	119	181
X67293	120	181
X67293	121	179
X67293	122	179
X67293	123	179
X67293	124	178
X67293	125	176
X67293	126	174
X67293	127	175
X67293	128	175
X67293	129	177
X67293	130	175
X67293	131	174
X67293	132	174
X67293	133	173
X67293	134	177
X67293	135	178
X67293	136	180
X67293	137	180
X67293	138	178
X67293	139	180
X67293	140	175
X67293	141	175
X67293	142	175
X67293	143	175
X67293	144	174
X67293	145	170
X67293	146	170
X67293	147	170
X67293	148	179
X67293	149	179
X67293	150	172
X67293	151	172
X67293	152	170
X67293	153	171
X67293	154	171
X67293	155	169
X67293	156	171
X67293	157	158
X67293	158	160
X67293	159	160
X67293	160	164
X67293	161	166
X67293	162	167
X67293	163	168
X67293	164	165
X67293	165	168
X67293	166	168
X67293	167	179
X67293	168	179
